gross,genres,month,year,imdb_score
510092,Drama,6,2001,7
313436,Comedy,3,2001,7.6
313436,Drama,3,2001,7.6
3330,Crime,10,2015,7.2
3330,Drama,10,2015,7.2
24800000,Action,10,1963,7.5
24800000,Adventure,10,1963,7.5
24800000,Thriller,10,1963,7.5
792966,Action,2,1989,5.1
792966,Comedy,2,1989,5.1
792966,Horror,2,1989,5.1
792966,Sci-Fi,2,1989,5.1
14673301,Horror,5,2014,6.9
14673301,Mystery,5,2014,6.9
9003011,Action,12,1981,7.6
9003011,Adventure,12,1981,7.6
9003011,Sci-Fi,12,1981,7.6
9003011,Thriller,12,1981,7.6
11546543,Action,2,1994,7.6
11546543,Comedy,2,1994,7.6
11533945,Biography,NA,1999,7.6
11533945,Crime,NA,1999,7.6
11533945,Drama,NA,1999,7.6
11533945,Romance,NA,1999,7.6
12555230,Drama,1,2011,5.3
12555230,Horror,1,2011,5.3
12555230,Mystery,1,2011,5.3
12555230,Thriller,1,2011,5.3
11284657,Drama,3,2006,8.5
11284657,Thriller,3,2006,8.5
34522221,Drama,8,2011,7
7002255,Animation,5,2003,7.8
7002255,Comedy,5,2003,7.8
7002255,Drama,5,2003,7.8
6719300,Comedy,1,1998,7.2
6719300,Drama,1,1998,7.2
6003587,Biography,1,2003,7.5
6003587,Comedy,1,2003,7.5
6003587,Drama,1,2003,7.5
5792822,Drama,2,2004,8
5792822,Romance,2,2004,8
5383834,Drama,5,2000,8.1
5383834,Thriller,5,2000,8.1
4599680,Drama,1,2003,6.8
6531491,Drama,1,2010,7.2
4581222,Adventure,9,2003,8.1
4581222,Documentary,9,2003,8.1
4581222,Drama,9,2003,8.1
4581222,Sport,9,2003,8.1
3885134,Comedy,1,2005,7.4
3885134,Drama,1,2005,7.4
4311834,Crime,2,2010,8.3
4311834,Documentary,2,2010,8.3
3590010,Drama,8,2015,6.1
3590010,Music,8,2015,6.1
3590010,Romance,8,2015,6.1
3300230,Action,5,1999,7.5
3300230,Crime,5,1999,7.5
3300230,Drama,5,1999,7.5
3300230,Thriller,5,1999,7.5
3335839,Action,5,2005,7
3335839,Crime,5,2005,7
3335839,Drama,5,2005,7
3335839,Thriller,5,2005,7
2557668,Crime,9,2015,5.3
2557668,Drama,9,2015,5.3
2557668,Thriller,9,2015,5.3
2506446,Comedy,8,2002,4.7
2506446,Romance,8,2002,4.7
7369373,Horror,12,1986,5.7
7369373,Mystery,12,1986,5.7
7369373,Thriller,12,1986,5.7
4414535,Drama,12,1996,7.8
4414535,Drama,12,1996,7.8
1984378,Comedy,5,2006,6.5
1984378,Drama,5,2006,6.5
1984378,Romance,5,2006,6.5
2283276,Animation,5,2008,8
2283276,Biography,5,2008,8
2283276,Documentary,5,2008,8
2283276,Drama,5,2008,8
2283276,History,5,2008,8
2283276,War,5,2008,8
1098224,Adventure,9,2003,3.3
1430185,Documentary,1,2007,8.3
1430185,War,1,2007,8.3
1477002,Drama,1,2015,6.9
1477002,Romance,1,2015,6.9
1134049,Documentary,1,2007,8.1
1134049,History,1,2007,8.1
977600,Drama,9,2010,6.5
977600,Western,9,2010,6.5
653621,Biography,1,2005,6.8
653621,Documentary,1,2005,6.8
653621,History,1,2005,6.8
110000,Crime,9,2000,7.3
110000,Drama,9,2000,7.3
110000,Romance,9,2000,7.3
444354,Comedy,6,1997,6.4
444354,Drama,6,1997,6.4
535249,Comedy,9,2010,4.6
371081,Comedy,5,2004,7
371081,Drama,5,2004,7
347578,Comedy,1,2007,5.4
347578,Fantasy,1,2007,5.4
347578,Horror,1,2007,5.4
347578,Thriller,1,2007,5.4
124494,Action,9,1998,6.7
124494,Adventure,9,1998,6.7
124494,Comedy,9,1998,6.7
124494,Drama,9,1998,6.7
124494,Music,9,1998,6.7
124494,Sci-Fi,9,1998,6.7
120620,Biography,9,2004,7.4
120620,Comedy,9,2004,7.4
120620,Drama,9,2004,7.4
120620,Music,9,2004,7.4
100669,Comedy,6,2009,5.8
100669,Drama,6,2009,5.8
186354,Drama,9,2015,4.5
55202,Animation,10,2008,5.3
55202,Comedy,10,2008,5.3
55202,Family,10,2008,5.3
55202,Romance,10,2008,5.3
549632,Adventure,3,2013,4.8
549632,Family,3,2013,4.8
549632,Fantasy,3,2013,4.8
137945,Comedy,9,2014,5.9
137945,Drama,9,2014,5.9
137945,Musical,9,2014,5.9
137945,Romance,9,2014,5.9
17580,Drama,1,2009,6.2
12667,Drama,9,2005,6.6
12667,Romance,9,2005,6.6
198407,Drama,1,2006,6.6
13973532,Comedy,9,2002,5.1
13973532,Comedy,9,2002,5.1
13973532,Crime,9,2002,5.1
13973532,Crime,9,2002,5.1
5824,Horror,8,2008,6.8
5824,Thriller,8,2008,6.8
2843,Thriller,9,2013,5.4
4958,Action,2,2008,7.8
4958,Crime,2,2008,7.8
4958,Drama,2,2008,7.8
13220,Thriller,8,2012,3.9
7927,Crime,12,1947,7.7
7927,Drama,12,1947,7.7
7927,Film-Noir,12,1947,7.7
7927,Mystery,12,1947,7.7
7927,Thriller,12,1947,7.7
2436,Comedy,3,2012,5.7
2436,Fantasy,3,2012,5.7
2436,Musical,3,2012,5.7
2436,Sci-Fi,3,2012,5.7
4556,Comedy,4,2013,5.6
4556,Drama,4,2013,5.6
4600000,Crime,8,1986,7.1
4600000,Drama,8,1986,7.1
1420578,Drama,1,2003,6.4
1420578,Fantasy,1,2003,6.4
1028658,Drama,1,2010,7
1028658,Mystery,1,2010,7
1028658,Thriller,1,2010,7
466702,Comedy,9,2010,7.3
466702,Drama,9,2010,7.3
466702,Romance,9,2010,7.3
18435,Drama,9,2006,5.8
35266619,Drama,10,2013,5.9
35266619,Drama,10,2013,5.9
35266619,Fantasy,10,2013,5.9
35266619,Fantasy,10,2013,5.9
35266619,Horror,10,2013,5.9
35266619,Horror,10,2013,5.9
95236,Drama,2,2013,6.4
95236,Musical,2,2013,6.4
26505000,Horror,10,1984,7.5
26505000,Horror,10,1984,7.5
2957978,Biography,1,2008,7.8
2957978,Crime,1,2008,7.8
2957978,Documentary,1,2008,7.8
2957978,History,1,2008,7.8
2957978,Thriller,1,2008,7.8
444044,Drama,4,2015,7.2
40990055,Drama,6,2010,5.6
40990055,Horror,6,2010,5.6
40990055,Thriller,6,2010,5.6
1445366,Biography,10,2009,7.2
1445366,Drama,10,2009,7.2
1445366,Music,10,2009,7.2
5709616,Drama,8,2002,6.8
5709616,Romance,8,2002,6.8
12784397,Drama,1,2012,7.3
12784397,Fantasy,1,2012,7.3
3050934,Drama,1,2000,7.3
3050934,Music,1,2000,7.3
841206,Drama,1,2011,6.3
638476,Comedy,1,2011,6.6
638476,Documentary,1,2011,6.6
505295,Adventure,9,2003,7.5
505295,Drama,9,2003,7.5
7267324,Crime,NA,1998,7.8
7267324,Drama,NA,1998,7.8
145540,Drama,1,2002,6.7
145540,Horror,1,2002,6.7
12589108,Adventure,7,2007,7.4
12589108,Drama,7,2007,7.4
35918429,Crime,1,2001,7.5
35918429,Drama,1,2001,7.5
92401,Horror,5,2010,6.3
92401,Thriller,5,2010,6.3
1943649,Comedy,1,1999,6.3
1943649,Crime,1,1999,6.3
1943649,Romance,1,1999,6.3
992238,Drama,8,2004,6.8
992238,Romance,8,2004,6.8
4231500,Drama,5,2013,7.8
4231500,Romance,5,2013,7.8
396035,Drama,9,2004,6.9
396035,Romance,9,2004,6.9
2507106,Drama,10,2013,6.1
2507106,Music,10,2013,6.1
6026908,Comedy,4,1999,4.3
6026908,Drama,4,1999,4.3
2592808,Crime,10,2010,3.5
2592808,Drama,10,2010,3.5
2592808,Thriller,10,2010,3.5
1060591,Comedy,5,2007,7.2
1060591,Drama,5,2007,7.2
1060591,Romance,5,2007,7.2
155972,Comedy,6,2006,7.3
155972,Drama,6,2006,7.3
155972,Romance,6,2006,7.3
129319,Romance,9,2005,5.1
26893,Crime,6,1969,7.2
26893,Drama,6,1969,7.2
26893,Romance,6,1969,7.2
2580,Drama,9,2003,5.4
2580,Mystery,9,2003,5.4
58885635,Action,3,2004,7.4
58885635,Action,3,2004,7.4
58885635,Horror,3,2004,7.4
58885635,Horror,3,2004,7.4
58885635,Thriller,3,2004,7.4
58885635,Thriller,3,2004,7.4
19067631,Comedy,1,2007,7.1
19067631,Drama,1,2007,7.1
19067631,Romance,1,2007,7.1
11806119,Action,NA,1988,6.8
11806119,Biography,NA,1988,6.8
11806119,Drama,NA,1988,6.8
11806119,Sport,NA,1988,6.8
7417210,Drama,1,1995,7
7362100,Comedy,1,2005,7.4
7362100,Drama,1,2005,7.4
7022940,Comedy,4,2001,6.7
7022940,Drama,4,2001,6.7
7022940,Romance,4,2001,6.7
190666,Comedy,12,2009,5.7
190666,Comedy,12,2009,5.7
190666,Drama,12,2009,5.7
190666,Drama,12,2009,5.7
5132222,Drama,5,1994,7.2
5132222,Mystery,5,1994,7.2
5132222,Romance,5,1994,7.2
2365931,Comedy,1,1998,7.5
2365931,Crime,1,1998,7.5
2365931,Drama,1,1998,7.5
2365931,Romance,1,1998,7.5
53991137,Fantasy,9,2010,6.8
53991137,Horror,9,2010,6.8
53991137,Mystery,9,2010,6.8
53991137,Thriller,9,2010,6.8
1221261,Crime,8,2000,7.9
1221261,Drama,8,2000,7.9
1221261,Thriller,8,2000,7.9
2408553,Documentary,7,2012,7.6
2408553,War,7,2012,7.6
712294,Drama,1,2005,6.7
3447339,Comedy,7,2013,5.8
3447339,Romance,7,2013,5.8
418953,Crime,10,1993,6.5
418953,Drama,10,1993,6.5
418953,Thriller,10,1993,6.5
406035,Drama,1,2001,7.2
402820,Drama,1,2007,6.9
402820,Romance,1,2007,6.9
373967,Horror,7,2001,6.5
373967,Mystery,7,2001,6.5
194568,Comedy,4,2006,6.2
194568,Romance,4,2006,6.2
163245,Comedy,2,1936,8.6
163245,Drama,2,1936,8.6
163245,Family,2,1936,8.6
119841,Drama,1,2002,6.5
173066,Comedy,4,2007,6.3
173066,Fantasy,4,2007,6.3
92362,Comedy,1,2005,4.3
92362,Drama,1,2005,4.3
105943,Comedy,3,2015,6.1
183490,Drama,7,2010,5.8
183490,War,7,2010,5.8
3478,Fantasy,9,2008,6.7
3478,Horror,9,2008,6.7
52166,Drama,4,2008,6.7
1163508,Drama,9,2012,5.1
1163508,Fantasy,9,2012,5.1
1163508,Horror,9,2012,5.1
1163508,Thriller,9,2012,5.1
80033643,Action,12,2012,7
80033643,Action,12,2012,7
80033643,Crime,12,2012,7
80033643,Crime,12,2012,7
80033643,Mystery,12,2012,7
80033643,Mystery,12,2012,7
80033643,Thriller,12,2012,7
80033643,Thriller,12,2012,7
184925485,Animation,12,1937,7.7
184925485,Family,12,1937,7.7
184925485,Fantasy,12,1937,7.7
184925485,Musical,12,1937,7.7
304124,Drama,5,2004,6.7
36830,Adventure,6,2004,6.6
36830,Comedy,6,2004,6.6
36830,Horror,6,2004,6.6
231186,Crime,5,2014,6.3
231186,Romance,5,2014,6.3
231186,Thriller,5,2014,6.3
3650677,Comedy,8,1998,8.2
3650677,Crime,8,1998,8.2
1647780,Drama,5,1998,8.1
695229,Comedy,5,1996,7.2
695229,Drama,5,1996,7.2
638951,Drama,2,2006,7.4
609042,Drama,6,1999,6.5
1521,Comedy,4,2012,5.7
1521,Horror,4,2012,5.7
32940507,Action,4,1998,6.1
32940507,Action,4,1998,6.1
32940507,Crime,4,1998,6.1
32940507,Crime,4,1998,6.1
32940507,Drama,4,1998,6.1
32940507,Drama,4,1998,6.1
32940507,Thriller,4,1998,6.1
32940507,Thriller,4,1998,6.1
19539,Comedy,1,2003,6.2
100358,Comedy,12,2005,3.3
100358,Musical,12,2005,3.3
100358,Romance,12,2005,3.3
19100000,Horror,4,1981,6.1
19100000,Mystery,4,1981,6.1
19100000,Thriller,4,1981,6.1
2833383,Drama,1,2012,5.7
2833383,Music,1,2012,5.7
24741700,Drama,1,1989,7.2
55153403,Horror,1,2004,7.7
55153403,Mystery,1,2004,7.7
55153403,Thriller,1,2004,7.7
18488314,Comedy,1,2001,7.1
18488314,Crime,1,2001,7.1
18488314,Mystery,1,2001,7.1
11278,Comedy,8,2013,7
11278,Drama,8,2013,7
79363785,Drama,12,2008,5.5
79363785,Drama,12,2008,5.5
79363785,Sci-Fi,12,2008,5.5
79363785,Sci-Fi,12,2008,5.5
79363785,Thriller,12,2008,5.5
79363785,Thriller,12,2008,5.5
13876974,Comedy,8,2001,7.4
13876974,Drama,8,2001,7.4
13876974,Romance,8,2001,7.4
9180275,Drama,1,2000,7.7
22494487,Crime,2,2006,7.8
22494487,Crime,2,2006,7.8
22494487,Drama,2,2006,7.8
22494487,Drama,2,2006,7.8
22494487,Mystery,2,2006,7.8
22494487,Mystery,2,2006,7.8
22494487,Thriller,2,2006,7.8
22494487,Thriller,2,2006,7.8
2199853,Comedy,9,1999,6.6
2199853,Drama,9,1999,6.6
2859955,Drama,4,2013,6
2859955,Sport,4,2013,6
2812029,Crime,1,1992,8.4
2812029,Drama,1,1992,8.4
2812029,Thriller,1,1992,8.4
6100000,Western,12,1966,8.9
375723,Comedy,1,2015,7.9
375723,Drama,1,2015,7.9
594904,Comedy,3,2012,6
594904,Drama,3,2012,6
58936,Comedy,7,2001,6.1
58936,Music,7,2001,6.1
24784,Documentary,9,2011,7.4
7826,Comedy,3,2007,6.2
7826,Documentary,3,2007,6.2
3830,Comedy,10,2013,7.2
3830,Drama,10,2013,7.2
2850263,Adventure,9,1993,6.2
2850263,Comedy,9,1993,6.2
2850263,Sport,9,1993,6.2
16101109,Comedy,10,2005,6.8
6013,Crime,8,2004,7.7
6013,Drama,8,2004,7.7
6013,Thriller,8,2004,7.7
1400000,Action,5,1987,5.9
1400000,Drama,5,1987,5.9
1400000,Horror,5,1987,5.9
1400000,Thriller,5,1987,5.9
247740,Documentary,2,2002,4.7
247740,Drama,2,2002,4.7
39659,Comedy,2,2002,7
39659,Horror,2,2002,7
39659,Musical,2,2002,7
56129,Sci-Fi,12,2010,6.1
56129,Thriller,12,2010,6.1
4105123,Action,9,2011,7.6
4105123,Crime,9,2011,7.6
4105123,Thriller,9,2011,7.6
117235247,Drama,11,1976,8.1
117235247,Sport,11,1976,8.1
21378000,Fantasy,1,1980,6.8
21378000,Fantasy,1,1980,6.8
21378000,Horror,1,1980,6.8
21378000,Horror,1,1980,6.8
31537320,Horror,7,2014,5.7
31537320,Mystery,7,2014,5.7
31537320,Thriller,7,2014,5.7
17986000,Horror,1,1981,6.6
16067035,Action,10,1962,7.3
16067035,Adventure,10,1962,7.3
16067035,Thriller,10,1962,7.3
18112929,Horror,5,2012,5
18112929,Mystery,5,2012,5
18112929,Sci-Fi,5,2012,5
18112929,Thriller,5,2012,5
14564027,Fantasy,5,1987,7
14564027,Horror,5,1987,7
20773070,Drama,4,2016,3.4
10042266,Drama,9,2005,5.9
10042266,Horror,9,2005,5.9
10042266,Mystery,9,2005,5.9
10042266,Thriller,9,2005,5.9
10037390,Action,11,1999,6
10037390,Adventure,11,1999,6
10037390,Drama,11,1999,6
10037390,Sci-Fi,11,1999,6
10037390,Thriller,11,1999,6
9701559,Drama,1,2010,7.4
9701559,Romance,1,2010,7.4
9013113,Adventure,2,2005,7.4
9013113,Comedy,2,2005,7.4
9013113,Drama,2,2005,7.4
53245055,Horror,1,2012,4.2
9000000,Comedy,6,1970,6.2
9000000,Drama,6,1970,6.2
9000000,Music,6,1970,6.2
23808111,Documentary,1,2006,7.5
5355376,Biography,2,2008,7.2
5355376,Documentary,2,2008,7.2
5355376,Music,2,2008,7.2
7186670,Adventure,9,2013,5.4
7186670,Horror,9,2013,5.4
5997134,Biography,1,2012,7.2
5997134,Comedy,1,2012,7.2
5997134,Drama,1,2012,7.2
5997134,Romance,1,2012,7.2
4417124,Documentary,9,2008,7.9
5355847,Drama,10,2011,6.8
3386698,Comedy,1,1998,6.7
3386698,Drama,1,1998,6.7
3386698,Romance,1,1998,6.7
143492840,Comedy,9,2007,7.5
143492840,Comedy,9,2007,7.5
143492840,Drama,9,2007,7.5
143492840,Drama,9,2007,7.5
143492840,Romance,9,2007,7.5
143492840,Romance,9,2007,7.5
5283379,Comedy,1,2014,6.8
5283379,Drama,1,2014,6.8
2981638,Drama,1,2011,6.9
2981638,Mystery,1,2011,6.9
2981638,Thriller,1,2011,6.9
3122616,Comedy,1,2014,6.8
3122616,Drama,1,2014,6.8
2508841,Crime,1,2008,7.2
2508841,Drama,1,2008,7.2
4946250,Documentary,1,2013,7.4
4946250,Music,1,2013,7.4
1950218,Comedy,9,1997,5.6
1950218,Drama,9,1997,5.6
1277257,Comedy,1,1996,6.8
1277257,Drama,1,1996,6.8
1277257,Romance,1,1996,6.8
45857453,Comedy,8,1997,7.2
45857453,Comedy,8,1997,7.2
45857453,Drama,8,1997,7.2
45857453,Drama,8,1997,7.2
45857453,Music,8,1997,7.2
45857453,Music,8,1997,7.2
1677838,Documentary,1,2006,7.7
1744858,Comedy,1,2000,7
1744858,Drama,1,2000,7
1744858,Romance,1,2000,7
1744858,Sport,1,2000,7
80021740,Adventure,10,2015,6.4
80021740,Adventure,10,2015,6.4
80021740,Comedy,10,2015,6.4
80021740,Comedy,10,2015,6.4
80021740,Family,10,2015,6.4
80021740,Family,10,2015,6.4
80021740,Fantasy,10,2015,6.4
80021740,Fantasy,10,2015,6.4
80021740,Horror,10,2015,6.4
80021740,Horror,10,2015,6.4
982214,Drama,1,1998,7.2
798341,Crime,3,2001,7.2
798341,Drama,3,2001,7.2
798341,Mystery,3,2001,7.2
610991,Drama,9,2000,6.2
610991,Romance,9,2000,6.2
582024,Comedy,9,1997,6.2
582024,Sci-Fi,9,1997,6.2
548712,Drama,1,2003,6.9
548712,Romance,1,2003,6.9
464655,Comedy,1,1997,7
464655,Drama,1,1997,7
464126,Drama,1,2002,6.7
428535,Comedy,6,1999,3.6
428535,Romance,6,1999,3.6
750100,Drama,8,2013,6.3
621240,Crime,5,2009,7.4
621240,Drama,5,2009,7.4
104077,Comedy,1,2006,7.4
104077,Drama,1,2006,7.4
104077,Fantasy,1,2006,7.4
104077,Romance,1,2006,7.4
334658,Drama,1,2014,7.3
334658,Romance,1,2014,7.3
334658,Sci-Fi,1,2014,7.3
279282,Comedy,8,2003,6.1
279282,Drama,8,2003,6.1
279282,Romance,8,2003,6.1
43982842,Drama,11,2009,6.7
43982842,Drama,11,2009,6.7
43982842,Fantasy,11,2009,6.7
43982842,Fantasy,11,2009,6.7
43982842,Thriller,11,2009,6.7
43982842,Thriller,11,2009,6.7
484221,Biography,8,2012,8.2
484221,Crime,8,2012,8.2
484221,Documentary,8,2012,8.2
484221,History,8,2012,8.2
274661,Crime,4,2007,7.7
274661,Documentary,4,2007,7.7
274661,War,4,2007,7.7
144431,Documentary,5,2006,7.3
144431,Sport,5,2006,7.3
227241,Drama,9,2004,7.4
112521,Comedy,5,2000,5.7
112521,Drama,5,2000,5.7
287761,Adventure,7,2013,7.6
287761,Biography,7,2013,7.6
287761,Documentary,7,2013,7.6
287761,Drama,7,2013,7.6
100240,Documentary,4,2014,6.8
96734,Action,6,2012,5.6
96734,Drama,6,2012,5.6
49000,Thriller,5,2005,4.8
100659,Horror,4,2009,6.4
48430,Comedy,1,2010,6.8
48430,Crime,1,2010,6.8
48430,Thriller,1,2010,6.8
21210,Comedy,8,1998,6.1
21210,Crime,8,1998,6.1
22434,Comedy,10,1996,6.9
22434,Drama,10,1996,6.9
12996,Action,9,2000,6
12996,Comedy,9,2000,6
12996,Fantasy,9,2000,6
12996,Sci-Fi,9,2000,6
10018,Crime,4,2006,6.1
10018,Drama,4,2006,6.1
10018,Thriller,4,2006,6.1
62480,Drama,3,2015,5.5
62480,Sci-Fi,3,2015,5.5
6387,Comedy,1,2006,6.9
6387,Drama,1,2006,6.9
6387,Sci-Fi,1,2006,6.9
5494,Comedy,10,1997,5.6
5494,Drama,10,1997,5.6
721,Action,4,2006,4.1
721,Drama,4,2006,4.1
703,Comedy,9,2001,5.4
703,Drama,9,2001,5.4
2319187,Crime,3,2013,7
2319187,Crime,3,2013,7
2319187,Drama,3,2013,7
2319187,Drama,3,2013,7
2319187,Mystery,3,2013,7
2319187,Mystery,3,2013,7
2319187,Thriller,3,2013,7
2319187,Thriller,3,2013,7
9600000,Crime,6,1954,8.2
9600000,Drama,6,1954,8.2
9600000,Romance,6,1954,8.2
20186,Comedy,6,2011,5.7
1185783,Drama,5,2007,7.9
1007962,Crime,1,2005,7.1
1007962,Drama,1,2005,7.1
1007962,Thriller,1,2005,7.1
381186,Drama,9,2005,6.4
381186,Thriller,9,2005,6.4
439958,Drama,1,2011,5.9
16097842,Biography,1,2013,7.5
16097842,Drama,1,2013,7.5
16097842,Romance,1,2013,7.5
6643,Comedy,9,2012,6.4
6643,Fantasy,9,2012,6.4
6643,Thriller,9,2012,6.4
102797150,Animation,8,1942,7.4
102797150,Drama,8,1942,7.4
102797150,Family,8,1942,7.4
442638,Comedy,4,2007,7.3
442638,Romance,4,2007,7.3
442638,Sport,4,2007,7.3
42919096,Action,2,2013,6.5
42919096,Action,2,2013,6.5
42919096,Drama,2,2013,6.5
42919096,Drama,2,2013,6.5
42919096,Thriller,2,2013,6.5
42919096,Thriller,2,2013,6.5
819939,Comedy,7,2003,7.2
819939,Drama,7,2003,7.2
819939,Romance,7,2003,7.2
1243961,Comedy,1,2012,6
3094687,Comedy,1,2012,6.7
3094687,Drama,1,2012,6.7
3094687,Romance,1,2012,6.7
15278,Drama,10,2002,5.6
15278,Fantasy,10,2002,5.6
15278,Sci-Fi,10,2002,5.6
7098492,Drama,2,2011,8.4
7098492,Mystery,2,2011,8.4
4771000,Comedy,9,1995,7.5
4771000,Drama,9,1995,7.5
1001437,Drama,1,1993,7.2
1001437,Romance,1,1993,7.2
2073984,Drama,5,2002,7.2
2073984,Romance,5,2002,7.2
9950,Crime,1,1929,8
9950,Drama,1,1929,8
9950,Romance,1,1929,8
144583,Drama,9,1999,6.5
144583,Thriller,9,1999,6.5
58163,Drama,3,2000,4.2
35688,Comedy,9,2014,5.1
41709,Comedy,1,2009,6.4
41709,Horror,1,2009,6.4
1310270,Action,9,2003,6.8
1310270,Adventure,9,2003,6.8
1310270,Drama,9,2003,6.8
1310270,War,9,2003,6.8
115000000,Comedy,8,1973,7.5
115000000,Drama,8,1973,7.5
115000000,Music,8,1973,7.5
5518918,Action,4,2007,6.9
5518918,Adventure,4,2007,6.9
5518918,Animation,4,2007,6.9
5518918,Comedy,4,2007,6.9
5518918,Fantasy,4,2007,6.9
5518918,Sci-Fi,4,2007,6.9
4007792,Comedy,1,2012,7
4007792,Drama,1,2012,7
4007792,Romance,1,2012,7
7705974,Comedy,9,2011,7.5
7705974,Documentary,9,2011,7.5
26297,Crime,3,2011,6.3
26297,Horror,3,2011,6.3
26297,Thriller,3,2011,6.3
77501,Horror,3,2011,5.5
42638165,Drama,1,2009,4.8
42638165,Drama,1,2009,4.8
42638165,Fantasy,1,2009,4.8
42638165,Fantasy,1,2009,4.8
42638165,Horror,1,2009,4.8
42638165,Horror,1,2009,4.8
42638165,Mystery,1,2009,4.8
42638165,Mystery,1,2009,4.8
42638165,Thriller,1,2009,4.8
42638165,Thriller,1,2009,4.8
47329,Drama,5,2002,6.6
18378,Crime,1,2008,5.2
18378,Drama,1,2008,5.2
18378,Horror,1,2008,5.2
18378,Thriller,1,2008,5.2
7830611,Documentary,1,1994,8.3
7830611,Drama,1,1994,8.3
7830611,Sport,1,1994,8.3
3278611,Documentary,1,2005,7.1
3278611,Music,1,2005,7.1
1141829,Crime,1,2001,7.2
1141829,Drama,1,2001,7.2
218051260,Action,12,2005,7.2
218051260,Action,12,2005,7.2
218051260,Action,12,2005,7.2
218051260,Adventure,12,2005,7.2
218051260,Adventure,12,2005,7.2
218051260,Adventure,12,2005,7.2
218051260,Drama,12,2005,7.2
218051260,Drama,12,2005,7.2
218051260,Drama,12,2005,7.2
218051260,Romance,12,2005,7.2
218051260,Romance,12,2005,7.2
218051260,Romance,12,2005,7.2
32048809,Horror,4,2005,5.3
32048809,Horror,4,2005,5.3
2694973,Drama,1,2006,7.2
10508,Drama,1,1998,6.5
2301777,Comedy,9,1997,6.5
169719,Fantasy,1,2013,5.2
169719,Horror,1,2013,5.2
3000000,Comedy,8,1935,7.8
3000000,Musical,8,1935,7.8
3000000,Romance,8,1935,7.8
140530114,Horror,1,1999,6.4
13300000,Documentary,3,1970,8.1
13300000,History,3,1970,8.1
13300000,Music,3,1970,8.1
171988,Action,10,2000,5.6
171988,Crime,10,2000,5.6
171988,Drama,10,2000,5.6
23616,Mystery,7,2007,5.6
23616,Thriller,7,2007,5.6
13493,Drama,4,1998,6.6
79043,Crime,6,2013,6.3
79043,Drama,6,2013,6.3
515005,Comedy,7,1964,7.7
515005,Musical,7,1964,7.7
2245,Documentary,4,2011,7.2
33451479,Drama,9,2008,6.5
33451479,Romance,9,2008,6.5
39552600,Adventure,5,1974,6.1
39552600,Family,5,1974,6.1
39552600,Romance,5,1974,6.1
30500882,Adventure,10,2003,5.7
30500882,Biography,10,2003,5.7
30500882,Drama,10,2003,5.7
30500882,Horror,10,2003,5.7
30500882,Thriller,10,2003,5.7
17000000,Horror,8,1977,5.9
17000000,Sci-Fi,8,1977,5.9
8044906,Documentary,1,2005,7.5
8044906,Family,1,2005,7.5
8044906,Music,1,2005,7.5
5739376,Comedy,1,2003,7.7
5739376,Drama,1,2003,7.7
3773863,Drama,11,2009,7.1
3117666,Documentary,4,2006,7.4
2047570,Biography,10,1999,7.6
2047570,Documentary,10,1999,7.6
2047570,Sport,10,1999,7.6
1250798,Comedy,1,2002,6.4
1250798,Drama,1,2002,6.4
1250798,Romance,1,2002,6.4
1127331,Drama,5,2003,7.4
906666,Documentary,7,2011,6.8
1114943,Drama,NA,2000,6.5
1114943,Music,NA,2000,6.5
1111615,Comedy,1,2003,6
1111615,Crime,1,2003,6
1111615,Family,1,2003,6
985341,Drama,1,1999,7.3
603943,Crime,1,2004,7.3
603943,Drama,1,2004,7.3
334041,Crime,1,1997,6.5
334041,Drama,1,1997,6.5
334041,Romance,1,1997,6.5
295468,Comedy,3,2001,6
295468,Romance,3,2001,6
243347,Crime,5,2002,5.3
243347,Drama,5,2002,5.3
243347,Thriller,5,2002,5.3
154077,Comedy,1,2005,6.6
154077,Drama,1,2005,6.6
342936,Comedy,1,2013,6.1
342936,Drama,1,2013,6.1
342936,Romance,1,2013,6.1
151389,Documentary,10,2012,7.1
269061,Action,4,1954,8.7
269061,Adventure,4,1954,8.7
269061,Drama,4,1954,8.7
133778,Documentary,1,2012,8.4
133778,Sport,1,2012,8.4
52850,Comedy,1,2007,6.2
98017,Comedy,5,2010,5.8
98017,Fantasy,5,2010,5.8
98017,Horror,5,2010,5.8
177343675,Adventure,3,2015,6.7
177343675,Adventure,3,2015,6.7
177343675,Adventure,3,2015,6.7
177343675,Animation,3,2015,6.7
177343675,Animation,3,2015,6.7
177343675,Animation,3,2015,6.7
177343675,Comedy,3,2015,6.7
177343675,Comedy,3,2015,6.7
177343675,Comedy,3,2015,6.7
177343675,Family,3,2015,6.7
177343675,Family,3,2015,6.7
177343675,Family,3,2015,6.7
177343675,Fantasy,3,2015,6.7
177343675,Fantasy,3,2015,6.7
177343675,Fantasy,3,2015,6.7
177343675,Sci-Fi,3,2015,6.7
177343675,Sci-Fi,3,2015,6.7
177343675,Sci-Fi,3,2015,6.7
31937,Comedy,7,2007,5.7
31937,Romance,7,2007,5.7
13134,Drama,1,2002,6.1
13134,Sport,1,2002,6.1
237301,Drama,3,2010,6.4
237301,Sci-Fi,3,2010,6.4
237301,Thriller,3,2010,6.4
12055,Comedy,6,2007,6.5
1332,Comedy,4,2012,4.6
1332,Horror,4,2012,4.6
316842,Drama,9,2014,6.4
316842,Thriller,9,2014,6.4
37188667,Comedy,2,2002,3.3
